id,date,stp_id,farm_id,tons_delivered
117,2025-04-28,STP_TVM,F_1000,0.0
118,2025-04-29,STP_TVM,F_1000,0.0
119,2025-04-30,STP_TVM,F_1000,0.0
120,2025-05-01,STP_TVM,F_1000,0.0
121,2025-05-02,STP_TVM,F_1000,0.0
122,2025-05-03,STP_TVM,F_1000,0.0
123,2025-05-04,STP_TVM,F_1000,0.0
124,2025-05-05,STP_TVM,F_1000,0.0
125,2025-05-06,STP_TVM,F_1000,0.0
126,2025-05-07,STP_TVM,F_1000,0.0
127,2025-05-08,STP_TVM,F_1000,0.0
128,2025-05-09,STP_TVM,F_1000,1.0
129,2025-05-10,STP_TVM,F_1000,0.0
130,2025-05-11,STP_TVM,F_1000,1.0
131,2025-05-12,STP_TVM,F_1000,0.0
132,2025-05-13,STP_TVM,F_1000,0.0
133,2025-05-14,STP_TVM,F_1000,0.0
134,2025-05-15,STP_TVM,F_1000,0.0
135,2025-05-16,STP_TVM,F_1000,0.0
136,2025-05-17,STP_TVM,F_1000,0.0
137,2025-05-18,STP_TVM,F_1000,0.0
138,2025-05-19,STP_TVM,F_1000,0.0
139,2025-05-20,STP_TVM,F_1000,0.0
140,2025-05-21,STP_TVM,F_1000,0.0
141,2025-05-22,STP_TVM,F_1000,0.0
142,2025-05-23,STP_TVM,F_1000,1.1
143,2025-05-24,STP_TVM,F_1000,1.1
144,2025-05-25,STP_TVM,F_1000,0.0
145,2025-05-26,STP_TVM,F_1000,0.0
146,2025-05-27,STP_TVM,F_1000,0.0
147,2025-05-28,STP_TVM,F_1000,0.0
148,2025-05-29,STP_TVM,F_1000,0.0
149,2025-05-30,STP_TVM,F_1000,0.0
150,2025-05-31,STP_TVM,F_1000,0.0
151,2025-06-01,STP_TVM,F_1000,0.0
152,2025-06-02,STP_TVM,F_1000,0.0
153,2025-06-03,STP_TVM,F_1000,0.0
154,2025-06-04,STP_TVM,F_1000,0.0
155,2025-06-05,STP_TVM,F_1000,0.0
156,2025-06-06,STP_TVM,F_1000,0.0
157,2025-06-07,STP_TVM,F_1000,0.0
158,2025-06-08,STP_TVM,F_1000,0.0
159,2025-06-09,STP_TVM,F_1000,0.0
160,2025-06-10,STP_TVM,F_1000,0.0
161,2025-06-11,STP_TVM,F_1000,0.0
162,2025-06-12,STP_TVM,F_1000,0.0
163,2025-06-13,STP_TVM,F_1000,0.0
164,2025-06-14,STP_TVM,F_1000,0.0
165,2025-06-15,STP_TVM,F_1000,0.0
166,2025-06-16,STP_TVM,F_1000,0.0
167,2025-06-17,STP_TVM,F_1000,0.0
168,2025-06-18,STP_TVM,F_1000,0.0
169,2025-06-19,STP_TVM,F_1000,0.0
170,2025-06-20,STP_TVM,F_1000,0.0
171,2025-06-21,STP_TVM,F_1000,0.0
172,2025-06-22,STP_TVM,F_1000,0.0
173,2025-06-23,STP_TVM,F_1000,0.0
174,2025-06-24,STP_TVM,F_1000,0.0
175,2025-06-25,STP_TVM,F_1000,0.0
176,2025-06-26,STP_TVM,F_1000,0.0
177,2025-06-27,STP_TVM,F_1000,0.0
178,2025-06-28,STP_TVM,F_1000,0.0
179,2025-06-29,STP_TVM,F_1000,0.0
180,2025-06-30,STP_TVM,F_1000,0.0
181,2025-07-01,STP_TVM,F_1000,0.0
182,2025-07-02,STP_TVM,F_1000,0.0
183,2025-07-03,STP_TVM,F_1000,0.0
184,2025-07-04,STP_TVM,F_1000,0.0
185,2025-07-05,STP_TVM,F_1000,0.0
186,2025-07-06,STP_TVM,F_1000,0.0
187,2025-07-07,STP_TVM,F_1000,0.0
188,2025-07-08,STP_TVM,F_1000,0.0
189,2025-07-09,STP_TVM,F_1000,0.0
190,2025-07-10,STP_TVM,F_1000,0.0
191,2025-07-11,STP_TVM,F_1000,0.0
192,2025-07-12,STP_TVM,F_1000,0.0
193,2025-07-13,STP_TVM,F_1000,0.0
194,2025-07-14,STP_TVM,F_1000,0.0
195,2025-07-15,STP_TVM,F_1000,0.0
196,2025-07-16,STP_TVM,F_1000,0.0
197,2025-07-17,STP_TVM,F_1000,10.0
198,2025-07-18,STP_TVM,F_1000,0.0
199,2025-07-19,STP_TVM,F_1000,0.0
200,2025-07-20,STP_TVM,F_1000,0.0
201,2025-07-21,STP_TVM,F_1000,0.0
202,2025-07-22,STP_TVM,F_1000,0.0
203,2025-07-23,STP_TVM,F_1000,0.0
204,2025-07-24,STP_TVM,F_1000,0.0
205,2025-07-25,STP_TVM,F_1000,0.0
206,2025-07-26,STP_TVM,F_1000,0.0
207,2025-07-27,STP_TVM,F_1000,0.0
208,2025-07-28,STP_TVM,F_1000,0.0
209,2025-07-29,STP_TVM,F_1000,0.0
210,2025-07-30,STP_TVM,F_1000,0.0
211,2025-07-31,STP_TVM,F_1000,0.0
212,2025-08-01,STP_TVM,F_1000,0.0
213,2025-08-02,STP_TVM,F_1000,0.0
214,2025-08-03,STP_TVM,F_1000,0.0
215,2025-08-04,STP_TVM,F_1000,0.0
216,2025-08-05,STP_TVM,F_1000,0.0
217,2025-08-06,STP_TVM,F_1000,0.0
218,2025-08-07,STP_TVM,F_1000,0.0
219,2025-08-08,STP_TVM,F_1000,0.0
220,2025-08-09,STP_TVM,F_1000,0.0
221,2025-08-10,STP_TVM,F_1000,0.0
222,2025-08-11,STP_TVM,F_1000,0.0
223,2025-08-12,STP_TVM,F_1000,0.0
224,2025-08-13,STP_TVM,F_1000,0.0
225,2025-08-14,STP_TVM,F_1000,0.0
226,2025-08-15,STP_TVM,F_1000,0.0
227,2025-08-16,STP_TVM,F_1000,0.0
228,2025-08-17,STP_TVM,F_1000,0.0
229,2025-08-18,STP_TVM,F_1000,0.0
230,2025-08-19,STP_TVM,F_1000,0.0
231,2025-08-20,STP_TVM,F_1000,0.0
232,2025-08-21,STP_TVM,F_1000,0.0
233,2025-08-22,STP_TVM,F_1000,0.0
234,2025-08-23,STP_TVM,F_1000,0.0
235,2025-08-24,STP_TVM,F_1000,0.0
236,2025-08-25,STP_TVM,F_1000,0.0
237,2025-08-26,STP_TVM,F_1000,0.0
238,2025-08-27,STP_TVM,F_1000,0.0
239,2025-08-28,STP_TVM,F_1000,0.0
240,2025-08-29,STP_TVM,F_1000,0.0
241,2025-08-30,STP_TVM,F_1000,0.0
242,2025-08-31,STP_TVM,F_1000,0.0
243,2025-09-01,STP_TVM,F_1000,0.0
244,2025-09-02,STP_TVM,F_1000,0.0
245,2025-09-03,STP_TVM,F_1000,0.0
246,2025-09-04,STP_TVM,F_1000,0.0
247,2025-09-05,STP_TVM,F_1000,0.0
248,2025-09-06,STP_TVM,F_1000,0.0
249,2025-09-07,STP_TVM,F_1000,0.0
250,2025-09-08,STP_TVM,F_1000,0.0
251,2025-09-09,STP_TVM,F_1000,0.0
252,2025-09-10,STP_TVM,F_1000,0.0
253,2025-09-11,STP_TVM,F_1000,0.0
254,2025-09-12,STP_TVM,F_1000,0.0
255,2025-09-13,STP_TVM,F_1000,10.0
256,2025-09-14,STP_TVM,F_1000,0.0
257,2025-09-15,STP_TVM,F_1000,0.0
258,2025-09-16,STP_TVM,F_1000,0.0
259,2025-09-17,STP_TVM,F_1000,0.0
260,2025-09-18,STP_TVM,F_1000,0.0
261,2025-09-19,STP_TVM,F_1000,0.0
262,2025-09-20,STP_TVM,F_1000,0.0
263,2025-09-21,STP_TVM,F_1000,0.0
264,2025-09-22,STP_TVM,F_1000,0.0
265,2025-09-23,STP_TVM,F_1000,0.0
266,2025-09-24,STP_TVM,F_1000,0.0
267,2025-09-25,STP_TVM,F_1000,0.0
268,2025-09-26,STP_TVM,F_1000,0.0
269,2025-09-27,STP_TVM,F_1000,0.0
270,2025-09-28,STP_TVM,F_1000,0.0
271,2025-09-29,STP_TVM,F_1000,0.0
272,2025-09-30,STP_TVM,F_1000,0.0
273,2025-10-01,STP_TVM,F_1000,0.0
274,2025-10-02,STP_TVM,F_1000,0.0
275,2025-10-03,STP_TVM,F_1000,0.0
276,2025-10-04,STP_TVM,F_1000,0.0
277,2025-10-05,STP_TVM,F_1000,0.0
278,2025-10-06,STP_TVM,F_1000,0.0
279,2025-10-07,STP_TVM,F_1000,10.0
280,2025-10-08,STP_TVM,F_1000,0.0
281,2025-10-09,STP_TVM,F_1000,0.0
282,2025-10-10,STP_TVM,F_1000,0.0
283,2025-10-11,STP_TVM,F_1000,0.0
284,2025-10-12,STP_TVM,F_1000,0.0
285,2025-10-13,STP_TVM,F_1000,0.0
286,2025-10-14,STP_TVM,F_1000,0.0
287,2025-10-15,STP_TVM,F_1000,0.0
288,2025-10-16,STP_TVM,F_1000,0.0
289,2025-10-17,STP_TVM,F_1000,0.0
290,2025-10-18,STP_TVM,F_1000,0.0
291,2025-10-19,STP_TVM,F_1000,0.0
292,2025-10-20,STP_TVM,F_1000,0.0
293,2025-10-21,STP_TVM,F_1000,0.0
294,2025-10-22,STP_TVM,F_1000,0.0
295,2025-10-23,STP_TVM,F_1000,0.0
296,2025-10-24,STP_TVM,F_1000,0.0
297,2025-10-25,STP_TVM,F_1000,0.0
298,2025-10-26,STP_TVM,F_1000,0.0
299,2025-10-27,STP_TVM,F_1000,0.0
300,2025-10-28,STP_TVM,F_1000,0.0
301,2025-10-29,STP_TVM,F_1000,0.0
302,2025-10-30,STP_TVM,F_1000,0.0
303,2025-10-31,STP_TVM,F_1000,0.0
304,2025-11-01,STP_TVM,F_1000,0.0
305,2025-11-02,STP_TVM,F_1000,0.0
306,2025-11-03,STP_TVM,F_1000,0.0
307,2025-11-04,STP_TVM,F_1000,0.0
308,2025-11-05,STP_TVM,F_1000,0.0
309,2025-11-06,STP_TVM,F_1000,0.0
310,2025-11-07,STP_TVM,F_1000,0.0
311,2025-11-08,STP_TVM,F_1000,0.0
312,2025-11-09,STP_TVM,F_1000,0.0
313,2025-11-10,STP_TVM,F_1000,0.0
314,2025-11-11,STP_TVM,F_1000,0.0
315,2025-11-12,STP_TVM,F_1000,0.0
316,2025-11-13,STP_TVM,F_1000,0.0
317,2025-11-14,STP_TVM,F_1000,0.0
318,2025-11-15,STP_TVM,F_1000,0.0
319,2025-11-16,STP_TVM,F_1000,0.0
320,2025-11-17,STP_TVM,F_1000,0.0
321,2025-11-18,STP_TVM,F_1000,0.0
322,2025-11-19,STP_TVM,F_1000,0.0
323,2025-11-20,STP_TVM,F_1000,0.0
324,2025-11-21,STP_TVM,F_1000,0.0
325,2025-11-22,STP_TVM,F_1000,0.0
326,2025-11-23,STP_TVM,F_1000,0.0
327,2025-11-24,STP_TVM,F_1000,0.0
328,2025-11-25,STP_TVM,F_1000,0.0
329,2025-11-26,STP_TVM,F_1000,0.0
330,2025-11-27,STP_TVM,F_1000,0.0
331,2025-11-28,STP_TVM,F_1000,0.0
332,2025-11-29,STP_TVM,F_1000,0.0
333,2025-11-30,STP_TVM,F_1000,0.0
334,2025-12-01,STP_TVM,F_1000,0.0
335,2025-12-02,STP_TVM,F_1000,0.0
336,2025-12-03,STP_TVM,F_1000,0.0
337,2025-12-04,STP_TVM,F_1000,0.0
338,2025-12-05,STP_TVM,F_1000,0.0
339,2025-12-06,STP_TVM,F_1000,0.0
340,2025-12-07,STP_TVM,F_1000,0.0
341,2025-12-08,STP_TVM,F_1000,0.0
342,2025-12-09,STP_TVM,F_1000,0.0
343,2025-12-10,STP_TVM,F_1000,0.0
344,2025-12-11,STP_TVM,F_1000,0.0
345,2025-12-12,STP_TVM,F_1000,0.0
346,2025-12-13,STP_TVM,F_1000,0.0
347,2025-12-14,STP_TVM,F_1000,0.0
348,2025-12-15,STP_TVM,F_1000,0.0
349,2025-12-16,STP_TVM,F_1000,0.0
350,2025-12-17,STP_TVM,F_1000,0.0
351,2025-12-18,STP_TVM,F_1000,0.0
352,2025-12-19,STP_TVM,F_1000,0.0
353,2025-12-20,STP_TVM,F_1000,0.0
354,2025-12-21,STP_TVM,F_1000,0.0
355,2025-12-22,STP_TVM,F_1000,0.0
356,2025-12-23,STP_TVM,F_1000,0.0
357,2025-12-24,STP_TVM,F_1000,0.0
358,2025-12-25,STP_TVM,F_1000,0.0
359,2025-12-26,STP_TVM,F_1000,0.0
360,2025-12-27,STP_TVM,F_1000,0.0
361,2025-12-28,STP_TVM,F_1000,0.0
362,2025-12-29,STP_TVM,F_1000,0.0
363,2025-12-30,STP_TVM,F_1000,0.0
364,2025-12-31,STP_TVM,F_1000,0.0
365,2025-01-01,STP_TVM,F_1001,0.0
366,2025-01-02,STP_TVM,F_1001,0.0
367,2025-01-03,STP_TVM,F_1001,0.0
368,2025-01-04,STP_TVM,F_1001,0.0
369,2025-01-05,STP_TVM,F_1001,0.0
370,2025-01-06,STP_TVM,F_1001,0.0
371,2025-01-07,STP_TVM,F_1001,0.0
372,2025-01-08,STP_TVM,F_1001,0.0
373,2025-01-09,STP_TVM,F_1001,0.0
374,2025-01-10,STP_TVM,F_1001,0.0
375,2025-01-11,STP_TVM,F_1001,0.0
376,2025-01-12,STP_TVM,F_1001,0.0
377,2025-01-13,STP_TVM,F_1001,0.0
378,2025-01-14,STP_TVM,F_1001,0.0
379,2025-01-15,STP_TVM,F_1001,0.0
380,2025-01-16,STP_TVM,F_1001,0.0
381,2025-01-17,STP_TVM,F_1001,0.0
382,2025-01-18,STP_TVM,F_1001,0.0
383,2025-01-19,STP_TVM,F_1001,0.0
384,2025-01-20,STP_TVM,F_1001,0.0
385,2025-01-21,STP_TVM,F_1001,0.0
386,2025-01-22,STP_TVM,F_1001,0.0
387,2025-01-23,STP_TVM,F_1001,0.0
388,2025-01-24,STP_TVM,F_1001,0.0
389,2025-01-25,STP_TVM,F_1001,0.0
390,2025-01-26,STP_TVM,F_1001,0.0
391,2025-01-27,STP_TVM,F_1001,0.0
392,2025-01-28,STP_TVM,F_1001,0.0
393,2025-01-29,STP_TVM,F_1001,0.0
394,2025-01-30,STP_TVM,F_1001,0.0
395,2025-01-31,STP_TVM,F_1001,0.0
396,2025-02-01,STP_TVM,F_1001,0.0
397,2025-02-02,STP_TVM,F_1001,0.0
398,2025-02-03,STP_TVM,F_1001,0.0
399,2025-02-04,STP_TVM,F_1001,0.0
400,2025-02-05,STP_TVM,F_1001,0.0
401,2025-02-06,STP_TVM,F_1001,0.0
402,2025-02-07,STP_TVM,F_1001,0.0
403,2025-02-08,STP_TVM,F_1001,0.0
404,2025-02-09,STP_TVM,F_1001,0.0
405,2025-02-10,STP_TVM,F_1001,0.0
406,2025-02-11,STP_TVM,F_1001,0.0
407,2025-02-12,STP_TVM,F_1001,0.0
408,2025-02-13,STP_TVM,F_1001,0.0
409,2025-02-14,STP_TVM,F_1001,0.0
410,2025-02-15,STP_TVM,F_1001,0.0
411,2025-02-16,STP_TVM,F_1001,0.0
412,2025-02-17,STP_TVM,F_1001,0.0
413,2025-02-18,STP_TVM,F_1001,0.0
414,2025-02-19,STP_TVM,F_1001,0.0
415,2025-02-20,STP_TVM,F_1001,0.0
416,2025-02-21,STP_TVM,F_1001,0.0
417,2025-02-22,STP_TVM,F_1001,0.0
418,2025-02-23,STP_TVM,F_1001,0.0
419,2025-02-24,STP_TVM,F_1001,0.0
420,2025-02-25,STP_TVM,F_1001,0.0
421,2025-02-26,STP_TVM,F_1001,0.0
422,2025-02-27,STP_TVM,F_1001,0.0
423,2025-02-28,STP_TVM,F_1001,0.0
424,2025-03-01,STP_TVM,F_1001,0.0
425,2025-03-02,STP_TVM,F_1001,0.0
426,2025-03-03,STP_TVM,F_1001,0.0
427,2025-03-04,STP_TVM,F_1001,0.0
428,2025-03-05,STP_TVM,F_1001,0.0
429,2025-03-06,STP_TVM,F_1001,0.0
430,2025-03-07,STP_TVM,F_1001,0.0
431,2025-03-08,STP_TVM,F_1001,0.0
432,2025-03-09,STP_TVM,F_1001,0.0
433,2025-03-10,STP_TVM,F_1001,0.0
434,2025-03-11,STP_TVM,F_1001,0.0
435,2025-03-12,STP_TVM,F_1001,0.0
436,2025-03-13,STP_TVM,F_1001,0.0
437,2025-03-14,STP_TVM,F_1001,0.0
438,2025-03-15,STP_TVM,F_1001,0.0
439,2025-03-16,STP_TVM,F_1001,0.0
440,2025-03-17,STP_TVM,F_1001,0.0
441,2025-03-18,STP_TVM,F_1001,0.0
442,2025-03-19,STP_TVM,F_1001,0.0
443,2025-03-20,STP_TVM,F_1001,0.0
444,2025-03-21,STP_TVM,F_1001,0.0
445,2025-03-22,STP_TVM,F_1001,0.0
446,2025-03-23,STP_TVM,F_1001,0.0
447,2025-03-24,STP_TVM,F_1001,0.0
448,2025-03-25,STP_TVM,F_1001,0.0
449,2025-03-26,STP_TVM,F_1001,0.0
450,2025-03-27,STP_TVM,F_1001,0.0
451,2025-03-28,STP_TVM,F_1001,0.0
452,2025-03-29,STP_TVM,F_1001,0.0
453,2025-03-30,STP_TVM,F_1001,0.0
454,2025-03-31,STP_TVM,F_1001,0.0
455,2025-04-01,STP_TVM,F_1001,0.0
456,2025-04-02,STP_TVM,F_1001,0.0
457,2025-04-03,STP_TVM,F_1001,0.0
458,2025-04-04,STP_TVM,F_1001,0.0
459,2025-04-05,STP_TVM,F_1001,0.0
460,2025-04-06,STP_TVM,F_1001,0.0
461,2025-04-07,STP_TVM,F_1001,0.0
462,2025-04-08,STP_TVM,F_1001,0.0
463,2025-04-09,STP_TVM,F_1001,0.0
464,2025-04-10,STP_TVM,F_1001,0.0
465,2025-04-11,STP_TVM,F_1001,0.0
466,2025-04-12,STP_TVM,F_1001,0.0
467,2025-04-13,STP_TVM,F_1001,0.0
468,2025-04-14,STP_TVM,F_1001,0.0
469,2025-04-15,STP_TVM,F_1001,0.0
470,2025-04-16,STP_TVM,F_1001,0.0
471,2025-04-17,STP_TVM,F_1001,0.0
472,2025-04-18,STP_TVM,F_1001,0.0
473,2025-04-19,STP_TVM,F_1001,0.0
474,2025-04-20,STP_TVM,F_1001,0.0
475,2025-04-21,STP_TVM,F_1001,0.0
476,2025-04-22,STP_TVM,F_1001,0.0
477,2025-04-23,STP_TVM,F_1001,0.0
478,2025-04-24,STP_TVM,F_1001,0.0
479,2025-04-25,STP_TVM,F_1001,0.0
480,2025-04-26,STP_TVM,F_1001,0.0
481,2025-04-27,STP_TVM,F_1001,0.0
482,2025-04-28,STP_TVM,F_1001,0.0
483,2025-04-29,STP_TVM,F_1001,0.0
484,2025-04-30,STP_TVM,F_1001,0.0
485,2025-05-01,STP_TVM,F_1001,0.0
486,2025-05-02,STP_TVM,F_1001,0.0
487,2025-05-03,STP_TVM,F_1001,0.0
488,2025-05-04,STP_TVM,F_1001,0.0
489,2025-05-05,STP_TVM,F_1001,0.0
490,2025-05-06,STP_TVM,F_1001,0.0
491,2025-05-07,STP_TVM,F_1001,0.0
492,2025-05-08,STP_TVM,F_1001,0.0
493,2025-05-09,STP_TVM,F_1001,0.0
494,2025-05-10,STP_TVM,F_1001,10.0
495,2025-05-11,STP_TVM,F_1001,0.0
496,2025-05-12,STP_TVM,F_1001,0.0
497,2025-05-13,STP_TVM,F_1001,0.0
498,2025-05-14,STP_TVM,F_1001,0.0
499,2025-05-15,STP_TVM,F_1001,0.0
500,2025-05-16,STP_TVM,F_1001,0.0
501,2025-05-17,STP_TVM,F_1001,0.0
502,2025-05-18,STP_TVM,F_1001,0.0
503,2025-05-19,STP_TVM,F_1001,0.0
504,2025-05-20,STP_TVM,F_1001,0.0
505,2025-05-21,STP_TVM,F_1001,0.0
506,2025-05-22,STP_TVM,F_1001,0.0
507,2025-05-23,STP_TVM,F_1001,0.0
508,2025-05-24,STP_TVM,F_1001,0.0
509,2025-05-25,STP_TVM,F_1001,0.0
510,2025-05-26,STP_TVM,F_1001,0.0
511,2025-05-27,STP_TVM,F_1001,10.0
512,2025-05-28,STP_TVM,F_1001,0.0
513,2025-05-29,STP_TVM,F_1001,0.0
514,2025-05-30,STP_TVM,F_1001,0.0
515,2025-05-31,STP_TVM,F_1001,0.0
516,2025-06-01,STP_TVM,F_1001,0.0
517,2025-06-02,STP_TVM,F_1001,0.0
518,2025-06-03,STP_TVM,F_1001,0.0
519,2025-06-04,STP_TVM,F_1001,0.0
520,2025-06-05,STP_TVM,F_1001,0.0
521,2025-06-06,STP_TVM,F_1001,0.0
522,2025-06-07,STP_TVM,F_1001,0.0
523,2025-06-08,STP_TVM,F_1001,0.0
524,2025-06-09,STP_TVM,F_1001,0.0
525,2025-06-10,STP_TVM,F_1001,10.0
526,2025-06-11,STP_TVM,F_1001,0.0
527,2025-06-12,STP_TVM,F_1001,0.0
528,2025-06-13,STP_TVM,F_1001,0.0
529,2025-06-14,STP_TVM,F_1001,0.0
530,2025-06-15,STP_TVM,F_1001,0.0
531,2025-06-16,STP_TVM,F_1001,0.0
532,2025-06-17,STP_TVM,F_1001,0.0
533,2025-06-18,STP_TVM,F_1001,0.0
534,2025-06-19,STP_TVM,F_1001,0.0
535,2025-06-20,STP_TVM,F_1001,0.0
536,2025-06-21,STP_TVM,F_1001,0.0
537,2025-06-22,STP_TVM,F_1001,0.0
538,2025-06-23,STP_TVM,F_1001,0.0
539,2025-06-24,STP_TVM,F_1001,0.0
540,2025-06-25,STP_TVM,F_1001,0.0
541,2025-06-26,STP_TVM,F_1001,0.0
542,2025-06-27,STP_TVM,F_1001,0.0
543,2025-06-28,STP_TVM,F_1001,0.0
544,2025-06-29,STP_TVM,F_1001,0.0
545,2025-06-30,STP_TVM,F_1001,0.0
546,2025-07-01,STP_TVM,F_1001,0.0
547,2025-07-02,STP_TVM,F_1001,0.0
548,2025-07-03,STP_TVM,F_1001,0.0
549,2025-07-04,STP_TVM,F_1001,0.0
550,2025-07-05,STP_TVM,F_1001,0.0
551,2025-07-06,STP_TVM,F_1001,0.0
552,2025-07-07,STP_TVM,F_1001,0.0
553,2025-07-08,STP_TVM,F_1001,0.0
554,2025-07-09,STP_TVM,F_1001,0.0
555,2025-07-10,STP_TVM,F_1001,0.0
556,2025-07-11,STP_TVM,F_1001,0.0
557,2025-07-12,STP_TVM,F_1001,0.0
